股票代碼,股票名稱,EPS,ROE,營收成長率,速動比率,現價,市值,產業,部門
6285.TW,Wistron NeWeb Corporation,7.11,11.0489994,-5.800000000000001,0.999,139.5,67539623936.0,Communication Equipment,Technology
6288.TW,Excellence Optoelectronics Inc.,0.42,2.276,25.6,0.729,22.2,4614181376.0,Electronic Components,Technology
6405.TW,Onano Industrial Corp.,-0.75,-2.017,-57.8,35.326,25.45,1674610048.0,Electronic Components,Technology
6409.TW,Voltronic Power Technology Corp.,47.89,45.981997,9.0,1.556,1530.0,134212517888.0,Electrical Equipment & Parts,Industrials
6412.TW,"Chicony Power Technology Co., Ltd.",8.23,22.782,9.6,1.034,113.5,45487280128.0,Electrical Equipment & Parts,Industrials
6414.TW,Ennoconn Corporation,17.17,11.59,15.8,0.955,282.5,38797418496.0,Computer Hardware,Technology
6415.TW,Silergy Corp.,5.77,6.317,19.2,6.916,377.5,146031345664.0,Semiconductors,Technology
6416.TW,"CASwell, Inc.",4.49,9.114,8.9,1.261,96.0,7041408000.0,Communication Equipment,Technology
6423.TW,Yield Microelectronics Corp.,0.97,6.4159999999999995,15.2,8.278,86.3,2539463936.0,Semiconductors,Technology
6426.TW,"Apogee Optocom Co., Ltd.",-3.58,-13.309999999999999,-20.200000000000003,7.006,66.0,2541594112.0,Communication Equipment,Technology
6431.TW,"Kuangli Bio-Tech Holdings Co., Ltd.",-2.52,-26.083001,84.2,0.603,20.05,1952845824.0,Electronic Components,Technology
6438.TW,"Symtek Automation Asia Co., Ltd.",7.33,12.467,-7.1,1.559,184.0,15097438208.0,Specialty Industrial Machinery,Industrials
6442.TW,EZconn Corporation,14.21,36.720002,303.4,1.739,412.5,31349999616.0,Electronic Components,Technology
6443.TW,TSEC Corporation,-1.17,2.2030002,-35.099999999999994,1.426,16.95,8691909632.0,Solar,Technology
6446.TW,PharmaEssentia Corporation,8.9,11.535,85.9,9.339,518.0,167481311232.0,Drug Manufacturers - Specialty & Generic,Healthcare
6449.TW,"Apaq Technology Co., Ltd.",6.04,12.0299995,12.1,1.201,113.0,10277745664.0,Electronic Components,Technology
6451.TW,ShunSin Technology Holdings Limited,0.4,2.404,0.6,1.133,152.5,16191535104.0,Semiconductors,Technology
6456.TW,General Interface Solution (GIS) Holding Limited,0.46,0.39399997000000003,7.1,1.588,47.05,15900077056.0,Electronic Components,Technology
6464.TW,"Taiwan Optical Platform Co., Ltd.",6.95,10.934000000000001,8.6,0.629,78.6,9873181696.0,Entertainment,Communication Services
6472.TW,"Bora Pharmaceuticals Co., LTD.",35.83,30.178,79.3,1.257,675.0,69655273472.0,Drug Manufacturers - Specialty & Generic,Healthcare
6477.TW,"ANJI Technology Co., Ltd.",-0.67,-3.8599998,-25.4,0.47,31.1,3849806848.0,Solar,Technology
6491.TW,Pegavision Corporation,23.24,17.62,-11.899999999999999,1.823,359.0,28002000896.0,Medical Instruments & Supplies,Healthcare
6504.TW,"Nan Liu Enterprise Co., Ltd.",1.39,2.823,15.4,0.741,59.4,4312440320.0,Household & Personal Products,Consumer Defensive
6505.TW,Formosa Petrochemical Corporation,0.63,1.806,-15.4,2.285,36.6,348650110976.0,Oil & Gas Refining & Marketing,Energy
6515.TW,"WinWay Technology Co., Ltd.",33.59,26.266000000000002,128.7,2.249,956.0,35062349824.0,Semiconductors,Technology
6525.TW,"GEM Services, Inc.",5.08,15.309000000000001,6.9,2.212,68.0,8775195648.0,Semiconductors,Technology
6526.TW,Airoha Technology Corp.,16.04,13.958,51.7,2.725,550.0,92128296960.0,Semiconductors,Technology
6531.TW,AP Memory Technology Corporation,9.65,13.588999,5.4,9.861,251.5,40830521344.0,Semiconductors,Technology
6533.TW,Andes Technology Corporation,0.03,-4.9879998,73.1,8.189,317.5,16081692672.0,Semiconductor Equipment & Materials,Technology
6534.TW,"CH Biotech R&D Co., Ltd.",4.61,18.413,91.60000000000001,1.084,77.0,7915599872.0,Agricultural Inputs,Basic Materials
6541.TW,"Tanvex BioPharma, Inc.",-8.9,-161.169,-69.1,1.174,63.0,10336473088.0,Biotechnology,Healthcare
6550.TW,Polaris Group,-3.35,-31.818,1253.2,3.956,37.05,28537798656.0,Biotechnology,Healthcare
6552.TW,"JMC Electronics Co., Ltd.",0.11,0.505,-14.499999999999998,1.45,29.65,2460950016.0,Semiconductors,Technology
6558.TW,SYNergy ScienTech Corp.,0.1,0.642,1.9,2.416,49.6,4650049536.0,Electrical Equipment & Parts,Industrials
6573.TW,HY Electronic (Cayman) Limited,-1.94,-15.764,-34.0,0.628,12.05,970016512.0,Semiconductors,Technology
6579.TW,AAEON Technology Inc.,7.67,9.405,-14.6,3.584,131.5,22282807296.0,Computer Hardware,Technology
6581.TW,"Taiwan Steel Union Co., Ltd.",7.45,19.377,9.2,2.259,108.5,12072903680.0,Waste Management,Industrials
6582.TW,"Shin Foong Specialty and Applied Materials Co., Ltd.",0.99,1.745,79.0,1.931,47.1,5000795136.0,Specialty Chemicals,Basic Materials
6585.TW,DingZing Advanced Materials Inc.,9.88,20.391001,1.9,2.275,145.0,10360394752.0,Specialty Chemicals,Basic Materials
6591.TW,Sun Max Tech Limited,3.11,6.4050004,-19.8,2.411,49.15,1854036352.0,Computer Hardware,Technology
6592.TW,"Hotai Finance Co., Ltd.",4.44,8.019,-28.999999999999996,1.09,73.9,46050787328.0,Credit Services,Financial Services
6598.TW,Applied BioCode Corporation,-2.88,-33.875,-33.7,6.951,20.6,2117412224.0,Medical Devices,Healthcare
6605.TW,"Depo Auto Parts Industrial Co., Ltd.",18.76,17.024,5.800000000000001,1.023,193.0,32002488320.0,Auto Parts,Consumer Cyclical
6606.TW,"KENT Industrial Co.,Ltd.",0.72,6.926,-23.5,2.357,25.65,2829297664.0,Semiconductors,Technology
6625.TW,"B'in Live Co., Ltd.",5.69,30.581000000000003,18.6,1.628,69.9,4052277760.0,Entertainment,Communication Services
6641.TW,"GSD Technologies Co., Ltd.",1.08,2.923,-19.900000000000002,1.522,28.1,1025649984.0,Pollution & Treatment Controls,Industrials
6645.TW,"Kim Forest Enterprise Co., Ltd.",-3.02,-26.340000000000003,22.0,1.479,21.05,1281189248.0,Diagnostics & Research,Healthcare
6655.TW,"Keding Enterprises Co., Ltd.",4.92,17.353001000000003,12.5,0.188,127.0,9872839680.0,Lumber & Wood Production,Basic Materials
6657.TW,"Energenesis Biomedical CO.,LTD.",-3.03,-29.946,16.2,19.055,66.1,5849453056.0,Biotechnology,Healthcare
6658.TW,"SynPower Co., Ltd.",1.07,4.1750003,68.2,1.318,66.3,2411331072.0,Semiconductor Equipment & Materials,Technology
6666.TW,"Luo Lih-Fen Holding Co., Ltd.",1.7,5.1939998,-1.7999999999999998,1.975,44.6,2113504768.0,Household & Personal Products,Consumer Defensive
6668.TW,"Zhong Yang Technology Co.,Ltd",-1.85,-9.641,-15.1,1.337,51.3,4963582976.0,Electronic Components,Technology
6669.TW,Wiwynn Corporation,122.5,34.923,97.5,1.136,1635.0,303850029056.0,Computer Hardware,Technology
6670.TW,"FuSheng Precision Co., Ltd.",27.19,27.872999999999998,26.0,1.565,348.5,52105629696.0,Leisure,Consumer Cyclical
6671.TW,"San Neng Group Holdings Co., LTD.",3.16,10.493,2.7,1.941,42.2,2563650048.0,Household & Personal Products,Consumer Defensive
6672.TW,"Ventec International Group Co.,Ltd.",4.95,10.663,-6.5,2.629,73.1,5221898240.0,Electronic Components,Technology
6674.TW,"Compal Broadband Networks, Inc.",-2.46,-15.584999999999999,-17.599999999999998,1.361,20.9,1407315968.0,Communication Equipment,Technology
6689.TW,"eCloudvalley Digital Technology Co., Ltd.",2.26,3.7379999999999995,27.900000000000002,1.512,89.7,6081659904.0,Software - Infrastructure,Technology
6691.TW,"Yankey Engineering Co., Ltd.",19.34,34.150999999999996,62.7,1.547,390.5,40950562816.0,Engineering & Construction,Industrials
6695.TW,"iCatch Technology, Inc.",-0.41,-2.2750000999999997,16.0,6.39,46.35,4471374848.0,Semiconductors,Technology
6698.TW,"FineMat Applied Materials Co., Ltd.",-0.96,-1.013,-12.9,1.353,31.2,2052585600.0,Electronic Components,Technology
6706.TW,"Fittech Co., Ltd.",-4.29,-8.173,40.2,1.935,78.3,6152571392.0,Specialty Industrial Machinery,Industrials
6715.TW,"Lintes Technology Co., Ltd.",5.16,8.868,-5.4,3.956,124.0,8229743616.0,Communication Equipment,Technology
6719.TW,uPI Semiconductor Corp.,2.37,2.121,16.1,16.44,182.0,19054854144.0,Semiconductors,Technology
6742.TW,Vactronics technologies inc.,0.3,-0.10800001000000001,55.7,3.038,55.0,3919190016.0,Electronic Components,Technology
6743.TW,AMPACS Corporation,2.1,11.956,139.7,0.432,36.8,5427999744.0,Consumer Electronics,Technology
6753.TW,"Lungteh Shipbuilding Co., Ltd.",6.07,21.019,37.0,0.987,113.0,12784593920.0,Aerospace & Defense,Industrials
6754.TW,"Rich Honour International Designs Co., Ltd.",6.37,18.673000000000002,-21.9,1.592,63.6,4197600000.0,Consulting Services,Industrials
6756.TW,"VIA Labs, Inc.",2.23,4.875,-19.900000000000002,2.145,105.5,7361473536.0,Electronic Components,Technology
6757.TW,"Tigerair Taiwan Co., Ltd.",6.15,46.760000000000005,10.7,1.595,90.5,41587462144.0,Airlines,Industrials
6768.TW,"Sports Gear Co., Ltd.",8.08,11.073,29.2,2.21,118.0,23133427712.0,Leisure,Consumer Cyclical
6770.TW,Powerchip Semiconductor Manufacturing Corp.,-1.64,-7.430000000000001,-0.3,1.264,15.2,63720222720.0,Semiconductors,Technology
6771.TW,"Ping Ho Environmental Technology Co., Ltd.",3.86,14.515,5.4,1.518,55.8,1739843968.0,Waste Management,Industrials
6776.TW,Weblink International Inc.,4.06,16.856001000000003,18.8,0.63,55.8,4552219648.0,Electronics & Computer Distribution,Technology
6781.TW,"Advanced Energy Solution Holding Co., Ltd.",22.38,14.267999000000001,4.9,1.615,833.0,71154024448.0,Electrical Equipment & Parts,Industrials
6782.TW,Visco Vision Inc.,10.06,19.058001,32.6,1.137,161.0,10142999552.0,Medical Instruments & Supplies,Healthcare
6789.TW,VisEra Technologies Company Ltd.,5.44,10.024,43.0,3.247,218.5,69220802560.0,Semiconductors,Technology
6790.TW,"Yuen Foong Yu Consumer Products Co., Ltd.",2.78,13.05,1.2,1.409,43.35,11580041216.0,Household & Personal Products,Consumer Defensive
6792.TW,Unictron Technologies Corporation,1.9,5.9510004,-2.1999999999999997,3.106,59.2,2775000064.0,Electronic Components,Technology
6794.TW,"UnicoCell Biomed Co., Ltd.",-1.62,-14.530999999999999,34.9,21.108,69.0,4030345216.0,Biotechnology,Healthcare
6796.TW,Medimaging Integrated Solution Inc.,0.16,-1.9809998999999998,-14.899999999999999,2.554,80.0,2780000000.0,Medical Devices,Healthcare
6799.TW,M3 Technology Inc.,2.84,8.272999500000001,-16.2,6.992,111.0,4680103936.0,Semiconductors,Technology
6805.TW,Fositek Corp.,17.9,24.204001,55.800000000000004,1.302,579.0,39692709888.0,Computer Hardware,Technology
6806.TW,"Shinfox Energy Co., Ltd.",3.24,5.077,13372.999999999998,1.747,83.7,22987618304.0,Utilities - Renewable,Utilities
6807.TW,FY Group Ltd.,8.85,20.487,41.6,1.423,74.0,3996000000.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
6830.TW,"Msscorps Co., Ltd.",1.34,2.273,7.5,3.088,131.0,6783336960.0,Semiconductor Equipment & Materials,Technology
6834.TW,"Ever Ohms Technology Co.,Ltd.",0.64,3.945,49.3,1.222,29.75,2632012288.0,Electronic Components,Technology
6835.TW,"Complex Micro Interconnection Co.,Ltd.",3.95,15.248999,9.1,2.353,45.45,3007531008.0,Electrical Equipment & Parts,Industrials
6838.TW,"Formosa Pharmaceuticals, Inc.",-1.43,-14.943999999999999,,8.575,29.0,4378332672.0,Biotechnology,Healthcare
6854.TW,PlayNitride Inc.,0.56,2.996,191.6,3.134,157.0,18475603968.0,Electronic Components,Technology
6861.TW,InnoCare Optoelectronics Corporation,3.64,11.465,6.5,1.863,56.0,2324134400.0,Medical Devices,Healthcare
6862.TW,"Trio Technology International Group Co., Ltd.",11.41,,47.8,0.993,150.0,7500000256.0,Electronic Components,Technology
6863.TW,"Arizon RFID Technology (Cayman) Co., Ltd.",11.06,12.995999999999999,75.5,2.147,189.0,14153832448.0,Electronic Components,Technology
6869.TW,"J&V Energy Technology Co., Ltd.",8.64,20.393998999999997,-5.5,0.899,151.0,20585830400.0,Utilities - Renewable,Utilities
6873.TW,"HD Renewable Energy Co., Ltd.",10.64,15.770999999999999,294.20000000000005,1.533,200.5,24241854464.0,Utilities - Renewable,Utilities
6885.TW,"BRIM Biotechnology, Inc.",-2.7,-16.634999999999998,196.70000000000002,5.298,25.15,3328602368.0,Biotechnology,Healthcare
6887.TW,,7.42,23.502001,53.2,0.863,92.1,6806144000.0,Waste Management,Industrials
6890.TW,"Lai Yih Footwear Co., Ltd.",16.1,18.929000000000002,32.300000000000004,1.655,346.0,86292398080.0,Footwear & Accessories,Consumer Cyclical
6901.TW,Diamond Biofund Inc.,-2.96,-21.675,,24.747,26.05,22178709504.0,Asset Management,Financial Services
6902.TW,"Gogolook Co., Ltd.",-1.24,-9.2180006,15.9,1.336,122.0,3905220096.0,Software - Application,Technology
6906.TW,Groundhog Inc.,3.55,16.163999,6.6000000000000005,6.296,125.0,3817799936.0,Information Technology Services,Technology
6914.TW,"PSS Co.,Ltd.",7.12,17.23,8.1,0.808,135.5,8973623296.0,Business Equipment & Supplies,Industrials
6916.TW,"Winstar Display Co., Ltd.",0.47,1.02699995,13.100000000000001,1.021,21.85,1474875008.0,Electronic Components,Technology
6919.TW,,-4.14,-8.764,-37.2,183.416,788.0,121831882752.0,Biotechnology,Healthcare
6923.TW,CHUNGTAI RESOURCE Technology CORP.,,,,,78.5,7213176832.0,,
6924.TW,,7.26,31.280002,31.4,1.898,81.0,1688850048.0,Electronic Components,Technology
6928.TW,"Ubiqconn Technology, Inc.",-0.82,-3.836,-45.300000000000004,3.148,57.2,4919200256.0,Computer Hardware,Technology
6931.TW,"Qing Song Health Co.,Ltd.",0.68,6.125,9.3,1.814,67.6,4471888384.0,Medical Care Facilities,Healthcare
6933.TW,"Amax Holding Co., Ltd.",3.76,7.961,7.3,1.6,153.0,6447863808.0,Electronic Components,Technology
6937.TW,Skytech Inc.,6.02,12.44,55.50000000000001,3.166,222.5,15013698560.0,Semiconductors,Technology
6949.TW,"Pell Bio-Med Technology Co., Ltd.",-6.83,-32.024,35.699999999999996,3.549,143.0,8305239552.0,Biotechnology,Healthcare
6951.TW,"Chin Hsin Environ Engineering Co., Ltd.",4.84,24.283001000000002,50.3,1.97,68.4,3146400000.0,Waste Management,Industrials
6952.TW,"Dawushan Farm Technology Co., Ltd.",1.46,6.0650002,-18.9,1.853,48.7,3279701504.0,Farm Products,Consumer Defensive
6955.TW,"Bonraybio Co., Ltd.",,,,,154.5,3331947008.0,,
6957.TW,,14.21,22.184,-5.2,1.442,190.0,10490090496.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
6958.TW,"Infinite Finance Co., Ltd.",1.12,4.018999999999999,5.2,0.916,23.8,8887300096.0,Credit Services,Financial Services
6962.TW,,5.51,12.798001000000001,-9.1,1.693,53.0,26097041408.0,Electronic Components,Technology
6965.TW,"Chung Jye Investment Holding Co., Ltd.",,,,,142.0,22364999680.0,,
6969.TW,,-2.15,-23.921,190.0,0.448,32.55,1241554560.0,Conglomerates,Industrials
6988.TW,,,,,,23.5,1148585984.0,,
6994.TW,"Foxwell Power Co., Ltd.",1.37,8.758000000000001,105.80000000000001,0.748,120.0,8460000256.0,Utilities - Renewable,Utilities
7631.TW,,,,,,106.5,2108700032.0,,
7705.TW,"Mercuries F&B Co., Ltd.",4.1,17.628,8.4,0.297,63.7,4208487168.0,Restaurants,Consumer Cyclical
7722.TW,LINE Pay Taiwan Limited,10.28,,30.099999999999998,1.047,630.0,42839998464.0,Software - Infrastructure,Technology
7732.TW,"King Shing Industrial Co, LTD.",,,,,38.75,2557499904.0,,
7736.TW,Hushan Autoparts Inc.,7.18,,27.500000000000004,1.721,112.0,8512000000.0,Auto Parts,Consumer Cyclical
8011.TW,"Tai Tung Communication Co., Ltd.",2.43,11.512999,-29.2,1.706,22.3,3700060416.0,Communication Equipment,Technology
8016.TW,Sitronix Technology Corporation,15.3,15.901000000000002,2.3,2.358,192.5,23009718272.0,Semiconductors,Technology
8021.TW,"Topoint Technology Co., Ltd.",1.43,4.216,21.8,2.185,28.45,4045021184.0,Tools & Accessories,Industrials
8028.TW,Phoenix Silicon International Corporation,2.84,12.218001000000001,39.300000000000004,1.15,116.0,20024848384.0,Semiconductor Equipment & Materials,Technology
8033.TW,Thunder Tiger Corp.,0.49,3.2,21.099999999999998,0.809,62.1,9478323200.0,Leisure,Consumer Cyclical
8039.TW,"Taiflex Scientific Co., Ltd.",2.32,5.685,2.1999999999999997,2.478,43.4,11063181312.0,Electronic Components,Technology
8045.TW,"TWOWAY Communications, Inc.",2.41,11.249,-61.3,4.157,121.5,11350408192.0,Communication Equipment,Technology
8046.TW,Nan Ya Printed Circuit Board Corporation,0.32,0.43599996999999996,-15.5,2.447,101.0,65262768128.0,Electronic Components,Technology
8070.TW,Chang Wah Electromaterials Inc.,2.27,12.031999,7.7,1.925,41.8,29480327168.0,Electronics & Computer Distribution,Technology
8072.TW,AV TECH Corporation,1.25,3.079,-21.0,8.314,27.45,2196000000.0,Security & Protection Services,Industrials
8081.TW,Global Mixed-Mode Technology Inc.,17.88,17.987000000000002,9.3,3.782,227.5,19503347712.0,Semiconductors,Technology
8101.TW,Arima Communications Corp.,-3.27,-144.679,4.3,0.341,18.1,482658240.0,Communication Equipment,Technology
8103.TW,CviLux Corporation,3.92,9.665,16.7,3.201,46.05,3635928064.0,Electronic Components,Technology
8104.TW,RiTdisplay Corporation,0.16,1.799,-22.400000000000002,0.857,35.75,3240808960.0,Electronic Components,Technology
8105.TW,"Giantplus Technology Co., Ltd.",0.15,0.844,10.299999999999999,1.38,12.85,5673853440.0,Electronic Components,Technology
8110.TW,"Walton Advanced Engineering, Inc.",0.26,-0.263,1.2,1.438,13.2,6675767808.0,Semiconductor Equipment & Materials,Technology
8112.TW,"Supreme Electronics Co., Ltd.",3.37,11.206000000000001,3.0,1.15,54.4,28383963136.0,Semiconductors,Technology
8114.TW,"Posiflex Technology, Inc.",10.24,27.177,103.8,1.489,268.0,20456439808.0,Business Equipment & Supplies,Industrials
8131.TW,"Formosa Advanced Technologies Co., Ltd.",2.03,7.928,10.100000000000001,7.945,28.4,12559105024.0,Semiconductors,Technology
8150.TW,ChipMOS TECHNOLOGIES INC.,1.93,5.688,-5.7,2.4,29.0,20799959040.0,Semiconductors,Technology
8162.TW,"Micro Silicon Electronics Co., Ltd.",1.28,6.525,3.9,1.729,34.9,2397699840.0,Semiconductors,Technology
8163.TW,Darfon Electronics Corp.,2.2,3.4290000000000003,-0.3,0.924,39.65,11024681984.0,Electronic Components,Technology
8193.TW,,,,,,,,,
8201.TW,"Inventec Besta Co.,Ltd",-0.88,-11.0530004,8.6,3.041,12.45,776460416.0,Consumer Electronics,Technology
8210.TW,"Chenbro Micom Co., Ltd.",15.6,30.711,-18.3,1.136,250.5,30307493888.0,Computer Hardware,Technology
8213.TW,"Taiwan Printed Circuit Board Techvest Co.,Ltd.",2.73,4.524,-2.9000000000000004,1.524,31.9,8432828928.0,Electronic Components,Technology
8215.TW,BenQ Materials Corporation,0.62,2.9159999,28.7,0.654,25.65,8225313792.0,Electronic Components,Technology
8222.TW,Aero Win Technology Corporation,1.48,11.7189996,16.6,0.819,48.8,3346411264.0,Aerospace & Defense,Industrials
8249.TW,Creative Sensor Inc.,3.25,6.337,131.7,1.454,49.35,6396795904.0,Electrical Equipment & Parts,Industrials
8261.TW,"Advanced Power Electronics Co., Ltd.",4.75,10.366999,14.6,7.026,80.6,9546505216.0,Semiconductors,Technology
8271.TW,Apacer Technology Inc.,2.17,6.426,-1.7999999999999998,2.269,46.45,5979462144.0,Semiconductors,Technology
8341.TW,"Sunny Friend Environmental Technology Co., Ltd.",3.68,10.176,19.400000000000002,1.445,81.5,10595000320.0,Waste Management,Industrials
8367.TW,Chien Shing Harbour Service Company Limited,3.14,7.543000599999999,20.599999999999998,0.67,48.85,4633334272.0,Marine Shipping,Industrials
8374.TW,"Ace Pillar Co., Ltd.",0.6,5.888999999999999,79.5,1.504,90.1,10113724416.0,Industrial Distribution,Industrials
