stock_code,code,name,sector,industry,market,crawl_time,data_sources,current_price,volume,roe,eps,revenue_growth_annual,revenue_growth_monthly,pe_ratio,market_cap,dividend_yield,data_quality
2613.TW,2613,中櫃,Transportation,Others,上市,2025-05-28T00:59:32.955659,"[{'source': 'TWSE_API', 'price': 30.2, 'volume': 2749084, 'success': True}]",70.3,2749084.0,14.68,6.69,-1.96,-1.14,10.51,2603010346.0,2.96,Real + Estimated
2614.TW,2614,東森,Transportation,Others,上市,2025-05-28T00:59:39.020265,"[{'source': 'TWSE_API', 'price': 18.1, 'volume': 723968, 'success': True}]",111.5,723968.0,10.44,4.99,21.44,3.27,22.34,216565882.0,5.85,Real + Estimated
2615.TW,2615,萬海,Transportation,Others,上市,2025-05-28T00:59:45.081005,"[{'source': 'TWSE_API', 'price': 118.0, 'volume': 110142241, 'success': True}]",24.6,110142241.0,11.88,14.4,-0.28,-0.13,1.71,704261575.0,1.9,Real + Estimated
2616.TW,2616,山隆,Transportation,Others,上市,2025-05-28T00:59:51.145308,"[{'source': 'TWSE_API', 'price': 15.7, 'volume': 48476, 'success': True}]",55.0,48476.0,18.66,12.13,-0.08,-0.25,4.53,466430119.0,1.03,Real + Estimated
2617.TW,2617,台航,Transportation,Others,上市,2025-05-28T00:59:57.214860,"[{'source': 'TWSE_API', 'price': 29.5, 'volume': 497561, 'success': True}]",172.7,497561.0,17.97,9.99,14.27,0.07,17.29,8189571849.0,1.07,Real + Estimated
2618.TW,2618,長榮航,Transportation,Others,上市,2025-05-28T01:00:03.282768,"[{'source': 'TWSE_API', 'price': 41.65, 'volume': 22144987, 'success': True}]",87.9,22144987.0,6.13,4.4,22.09,2.4,19.98,2301676408.0,3.9,Real + Estimated
2630.TW,2630,台泥國際,Transportation,Others,上市,2025-05-28T01:01:09.420471,"[{'source': 'TWSE_API', 'price': 36.35, 'volume': 1781587, 'success': True}]",36.6,1781587.0,9.06,10.27,10.84,0.2,3.56,845302694.0,0.57,Real + Estimated
2633.TW,2633,台灣高鐵,Transportation,Others,上市,2025-05-28T01:01:15.526254,"[{'source': 'TWSE_API', 'price': 27.5, 'volume': 2181724, 'success': True}]",48.5,2181724.0,18.3,12.06,-2.38,-0.9,4.02,1307549757.0,2.07,Real + Estimated
2634.TW,2634,漢翔,Transportation,Others,上市,2025-05-28T01:01:21.591692,"[{'source': 'TWSE_API', 'price': 43.55, 'volume': 4745920, 'success': True}]",88.0,4745920.0,19.37,5.47,29.47,1.81,16.09,235221309.0,0.8,Real + Estimated
2636.TW,2636,台驊,Transportation,Others,上市,2025-05-28T01:01:27.656370,"[{'source': 'TWSE_API', 'price': 80.3, 'volume': 431477, 'success': True}]",69.9,431477.0,13.16,3.79,16.34,3.06,18.44,3154576635.0,3.0,Real + Estimated
2637.TW,2637,慧洋-KY,Transportation,Others,上市,2025-05-28T01:01:33.716317,"[{'source': 'TWSE_API', 'price': 64.5, 'volume': 6665889, 'success': True}]",57.9,6665889.0,19.34,1.3,29.44,0.67,44.54,956573340.0,1.86,Real + Estimated
2642.TW,2642,宅配通,Transportation,Others,上市,2025-05-28T01:01:39.786622,"[{'source': 'TWSE_API', 'price': 27.4, 'volume': 55258, 'success': True}]",102.5,55258.0,13.98,1.32,-0.79,-0.22,77.65,1385135425.0,2.46,Real + Estimated
2701.TW,2701,萬企,Consumer Services,Others,上市,2025-05-28T01:01:45.848764,"[{'source': 'TWSE_API', 'price': 12.05, 'volume': 74441, 'success': True}]",178.2,74441.0,9.94,13.46,11.32,2.88,13.24,8908925579.0,3.1,Real + Estimated
2702.TW,2702,華園,Consumer Services,Others,上市,2025-05-28T01:01:51.909017,"[{'source': 'TWSE_API', 'price': 13.85, 'volume': 61019, 'success': True}]",62.9,61019.0,15.59,14.04,-4.23,-2.2,4.48,648636213.0,3.05,Real + Estimated
2704.TW,2704,國賓,Consumer Services,Others,上市,2025-05-28T01:01:57.975623,"[{'source': 'TWSE_API', 'price': 48.35, 'volume': 249295, 'success': True}]",82.2,249295.0,12.7,13.66,-0.28,0.42,6.02,272068548.0,1.96,Real + Estimated
2705.TW,2705,六福,Consumer Services,Others,上市,2025-05-28T01:02:04.039189,"[{'source': 'TWSE_API', 'price': 19.15, 'volume': 528628, 'success': True}]",156.2,528628.0,14.07,13.08,23.18,1.81,11.94,6431009543.0,2.47,Real + Estimated
2706.TW,2706,第一店,Consumer Services,Others,上市,2025-05-28T01:03:10.127742,"[{'source': 'TWSE_API', 'price': 14.1, 'volume': 78045, 'success': True}]",92.6,78045.0,11.22,6.49,1.59,1.1,14.27,33831353.0,1.69,Real + Estimated
2707.TW,2707,晶華,Consumer Services,Others,上市,2025-05-28T01:03:16.199469,"[{'source': 'TWSE_API', 'price': 196.5, 'volume': 72918, 'success': True}]",126.1,72918.0,15.8,14.8,12.91,0.73,8.52,5652582844.0,5.08,Real + Estimated
2712.TW,2712,遠雄來,Consumer Services,Others,上市,2025-05-28T01:03:22.266951,"[{'source': 'TWSE_API', 'price': 20.0, 'volume': 11020, 'success': True}]",109.9,11020.0,19.87,4.5,5.8,-0.59,24.42,4969999907.0,0.66,Real + Estimated
2727.TW,2727,王品,Consumer Services,Others,上市,2025-05-28T01:03:28.332523,"[{'source': 'TWSE_API', 'price': 256.0, 'volume': 1056122, 'success': True}]",62.2,1056122.0,19.99,3.9,0.3,1.29,15.95,1545602138.0,4.11,Real + Estimated
2801.TW,2801,彰銀,Financial Services,Banking,上市,2025-05-28T01:03:34.396404,"[{'source': 'TWSE_API', 'price': 18.35, 'volume': 13280651, 'success': True}]",37.9,13280651.0,15.12,1.42,-3.89,0.8,26.69,1887729119.0,1.55,Real + Estimated
2809.TW,2809,京城銀,Financial Services,Banking,上市,2025-05-28T01:03:40.461949,"[{'source': 'TWSE_API', 'price': 51.1, 'volume': 1822421, 'success': True}]",56.4,1822421.0,14.78,4.76,-1.72,-1.96,11.85,1509321424.0,5.61,Real + Estimated
2812.TW,2812,台中銀,Financial Services,Banking,上市,2025-05-28T01:03:46.525494,"[{'source': 'TWSE_API', 'price': 20.9, 'volume': 5075718, 'success': True}]",51.3,5075718.0,12.12,4.32,-3.85,1.6,11.87,1397664312.0,4.61,Real + Estimated
2816.TW,2816,旺旺保,Financial Services,Financial Services,上市,2025-05-28T01:03:52.587974,"[{'source': 'TWSE_API', 'price': 26.5, 'volume': 89613, 'success': True}]",26.4,89613.0,17.77,6.44,-1.52,1.3,4.1,1163271725.0,2.64,Real + Estimated
2820.TW,2820,華票,Financial Services,Financial Services,上市,2025-05-28T01:03:58.660492,"[{'source': 'TWSE_API', 'price': 15.35, 'volume': 554871, 'success': True}]",43.7,554871.0,12.78,1.56,30.45,2.24,28.01,950236501.0,1.37,Real + Estimated
2823.TW,2823,中壽,Financial Services,Financial Services,上市,2025-05-28T01:04:04.732694,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",59.5,,9.69,1.76,11.28,-0.16,33.81,1752595836.0,5.78,Real + Estimated
2832.TW,2832,台產,Financial Services,Financial Services,上市,2025-05-28T01:05:11.563140,"[{'source': 'TWSE_API', 'price': 35.5, 'volume': 387194, 'success': True}]",47.9,387194.0,8.82,4.73,11.36,-0.25,10.13,1832769674.0,4.71,Real + Estimated
2834.TW,2834,臺企銀,Financial Services,Banking,上市,2025-05-28T01:05:17.676492,"[{'source': 'TWSE_API', 'price': 14.9, 'volume': 11403399, 'success': True}]",33.6,11403399.0,12.43,4.24,20.55,3.09,7.92,616828884.0,2.38,Real + Estimated
2836.TW,2836,高雄銀,Financial Services,Banking,上市,2025-05-28T01:05:23.743910,"[{'source': 'TWSE_API', 'price': 11.7, 'volume': 833754, 'success': True}]",26.6,833754.0,11.09,7.23,22.2,3.29,3.68,456463032.0,1.6,Real + Estimated
2838.TW,2838,聯邦銀,Financial Services,Banking,上市,2025-05-28T01:05:29.805385,"[{'source': 'TWSE_API', 'price': 17.1, 'volume': 3100642, 'success': True}]",27.6,3100642.0,10.92,7.54,3.98,-1.17,3.66,311439316.0,0.08,Real + Estimated
2845.TW,2845,遠東銀,Financial Services,Banking,上市,2025-05-28T01:05:35.871323,"[{'source': 'TWSE_API', 'price': 12.95, 'volume': 6856411, 'success': True}]",54.2,6856411.0,15.82,7.43,21.28,1.02,7.29,2183837730.0,3.25,Real + Estimated
2849.TW,2849,安泰銀,Financial Services,Banking,上市,2025-05-28T01:05:41.937275,"[{'source': 'TWSE_API', 'price': 13.75, 'volume': 50056, 'success': True}]",20.2,50056.0,16.24,4.46,32.95,4.25,4.53,279623433.0,4.86,Real + Estimated
2850.TW,2850,新產,Financial Services,Financial Services,上市,2025-05-28T01:05:48.003199,"[{'source': 'TWSE_API', 'price': 107.0, 'volume': 382573, 'success': True}]",37.4,382573.0,13.14,6.77,25.8,1.62,5.52,1806473155.0,4.22,Real + Estimated
2851.TW,2851,中再保,Financial Services,Financial Services,上市,2025-05-28T01:05:54.070128,"[{'source': 'TWSE_API', 'price': 25.35, 'volume': 2345555, 'success': True}]",26.1,2345555.0,17.58,4.02,32.46,2.29,6.49,1004440106.0,0.92,Real + Estimated
2852.TW,2852,第一保,Financial Services,Financial Services,上市,2025-05-28T01:06:00.135697,"[{'source': 'TWSE_API', 'price': 28.1, 'volume': 243610, 'success': True}]",45.3,243610.0,8.74,6.72,10.92,1.01,6.74,845959260.0,1.53,Real + Estimated
2855.TW,2855,統一證,Financial Services,Securities,上市,2025-05-28T01:06:06.198810,"[{'source': 'TWSE_API', 'price': 22.7, 'volume': 1983446, 'success': True}]",44.9,1983446.0,15.5,2.63,2.45,-0.87,17.07,1322413409.0,4.55,Real + Estimated
2856.TW,2856,元富證,Financial Services,Securities,上市,2025-05-28T01:07:12.281100,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",21.4,,10.52,2.22,2.25,0.22,9.64,814581516.0,0.43,Real + Estimated
2867.TW,2867,三商壽,Financial Services,Financial Services,上市,2025-05-28T01:07:18.910134,"[{'source': 'TWSE_API', 'price': 5.45, 'volume': 23949516, 'success': True}]",39.3,23949516.0,17.6,5.6,12.55,0.2,7.02,1614396413.0,1.58,Real + Estimated
2880.TW,2880,華南金,Financial Services,Financial Holding,上市,2025-05-28T01:07:24.972202,"[{'source': 'TWSE_API', 'price': 27.0, 'volume': 11645454, 'success': True}]",29.5,11645454.0,15.4,7.28,14.85,1.14,4.05,637365902.0,2.25,Real + Estimated
2881.TW,2881,富邦金,Financial Services,Financial Holding,上市,2025-05-28T01:07:31.037082,"[{'source': 'TWSE_API', 'price': 80.3, 'volume': 17761609, 'success': True}]",28.1,17761609.0,13.51,5.63,3.37,-1.62,4.99,1128485063.0,0.76,Real + Estimated
2882.TW,2882,國泰金,Financial Services,Financial Holding,上市,2025-05-28T01:07:37.104328,"[{'source': 'TWSE_API', 'price': 62.2, 'volume': 141733217, 'success': True}]",19.9,141733217.0,11.81,2.9,7.8,0.76,6.86,404046315.0,1.1,Real + Estimated
2883.TW,2883,開發金,Financial Services,Financial Holding,上市,2025-05-28T01:07:43.168964,"[{'source': 'TWSE_API', 'price': 17.45, 'volume': 62826137, 'success': True}]",16.0,62826137.0,12.16,3.01,30.2,3.39,5.32,322686196.0,5.36,Real + Estimated
2884.TW,2884,玉山金,Financial Services,Financial Holding,上市,2025-05-28T01:07:49.236284,"[{'source': 'TWSE_API', 'price': 30.15, 'volume': 27428453, 'success': True}]",41.1,27428453.0,13.55,7.11,2.3,-1.71,5.78,1743891864.0,1.76,Real + Estimated
2885.TW,2885,元大金,Financial Services,Financial Holding,上市,2025-05-28T01:07:55.300686,"[{'source': 'TWSE_API', 'price': 31.65, 'volume': 42240170, 'success': True}]",33.6,42240170.0,11.41,5.56,25.77,3.83,6.04,743268157.0,4.2,Real + Estimated
2886.TW,2886,兆豐金,Financial Services,Financial Holding,上市,2025-05-28T01:08:01.361897,"[{'source': 'TWSE_API', 'price': 40.0, 'volume': 33967137, 'success': True}]",16.2,33967137.0,16.79,3.47,22.74,2.8,4.67,702429388.0,1.27,Real + Estimated
2887.TW,2887,台新金,Financial Services,Financial Holding,上市,2025-05-28T01:08:07.424062,"[{'source': 'TWSE_API', 'price': 17.15, 'volume': 43935894, 'success': True}]",38.1,43935894.0,14.01,7.0,30.44,3.3,5.44,1425411244.0,0.49,Real + Estimated
